"DateTime","Inverter power for Inverter 1 (7E159B0C)","Inverter power for Inverter 2 (7E159B09)","Inverter power for Inverter 3 (7E159B0B)","Inverter power for Inverter 4 (7E159B18)","Inverter power for Inverter 5 (7B109052)"
"2026-06-23 05:00:00",0,0,0,0,0
"2026-06-23 06:00:00",216,289,269,277,0
"2026-06-23 07:00:00",1361,1691,1637,1491,0
"2026-06-23 08:00:00",3798,4726,4570,4513,0
"2026-06-23 09:00:00",7776,9311,9097,8988,0
"2026-06-23 10:00:00",9559,11179,10935,10981,0
"2026-06-23 11:00:00",7943,8661,8372,8746,0
"2026-06-23 12:00:00",8314,9753,9533,9911,0
"2026-06-23 13:00:00",6737,8004,7874,8011,0
"2026-06-23 14:00:00",6558,8376,8430,8369,0
"2026-06-23 15:00:00",6296,7354,7165,7620,0
"2026-06-23 16:00:00",1884,2331,2270,2296,0
"2026-06-23 17:00:00",697,893,877,876,0
"2026-06-23 18:00:00",275,369,366,360,0
"2026-06-23 19:00:00",12,39,38,14,0
"2026-06-23 20:00:00",0,0,0,0,0
"2026-06-23 21:00:00",0,0,0,0,0
"2026-06-23 22:00:00",0,0,0,0,0
"2026-06-23 23:00:00",0,0,0,0,0
"2026-06-24 00:00:00",0,0,0,0,0
"2026-06-24 01:00:00",0,0,0,0,0
"2026-06-24 02:00:00",0,0,0,0,0
"2026-06-24 03:00:00",0,0,0,0,0
"2026-06-24 04:00:00",0,0,0,0,0
"2026-06-24 05:00:00",0,0,0,0,0
"2026-06-24 06:00:00",202,271,264,264,0
"2026-06-24 07:00:00",1232,1636,1563,1539,0
"2026-06-24 08:00:00",2904,3633,3512,3497,0
"2026-06-24 09:00:00",6493,7397,7168,7045,0
"2026-06-24 10:00:00",5770,6945,6793,6841,0
"2026-06-24 11:00:00",7353,8998,9467,9400,0
"2026-06-24 12:00:00",9816,11435,11645,11542,0
"2026-06-24 13:00:00",10712,12863,12779,12978,0
"2026-06-24 14:00:00",8360,9141,8735,9243,0
"2026-06-24 15:00:00",3688,4617,4351,4622,0
"2026-06-24 16:00:00",1827,2257,2204,2283,0
"2026-06-24 17:00:00",913,1159,1132,1217,0
"2026-06-24 18:00:00",304,390,378,399,0
"2026-06-24 19:00:00",27,73,50,67,0
"2026-06-24 20:00:00",0,0,0,0,0
"2026-06-24 21:00:00",0,0,0,0,0
"2026-06-24 22:00:00",0,0,0,0,0
"2026-06-24 23:00:00",0,0,0,0,0
"2026-06-25 00:00:00",0,0,0,0,0
"2026-06-25 01:00:00",0,0,0,0,0
"2026-06-25 02:00:00",0,0,0,0,0
"2026-06-25 03:00:00",0,0,0,0,0
"2026-06-25 04:00:00",0,0,0,0,0
"2026-06-25 05:00:00",0,0,0,0,0
"2026-06-25 06:00:00",226,288,301,292,0
"2026-06-25 07:00:00",1779,2150,2221,2100,0
"2026-06-25 08:00:00",5066,6050,5968,5775,0
"2026-06-25 09:00:00",6421,8095,7903,7854,0
"2026-06-25 10:00:00",9574,11432,11284,10136,0
"2026-06-25 11:00:00",10510,11829,11961,12056,0
"2026-06-25 12:00:00",8641,10089,9989,10194,0
"2026-06-25 13:00:00",10510,12532,12477,12954,0
"2026-06-25 14:00:00",10907,12795,12720,13120,0
"2026-06-25 15:00:00",8255,9641,9567,10091,0
"2026-06-25 16:00:00",6405,7148,7061,7656,0
"2026-06-25 17:00:00",3519,4287,4197,4722,0
"2026-06-25 18:00:00",785,978,942,1210,0
"2026-06-25 19:00:00",11,20,28,25,0
"2026-06-25 20:00:00",0,0,0,0,0
"2026-06-25 21:00:00",0,0,0,0,0
"2026-06-25 22:00:00",0,0,0,0,0
"2026-06-25 23:00:00",0,0,0,0,0
