"DateTime","Inverter power for Inverter 1 (7E159B0C)","Inverter power for Inverter 2 (7E159B09)","Inverter power for Inverter 3 (7E159B0B)","Inverter power for Inverter 4 (7E159B18)","Inverter power for Inverter 5 (7B109052)"
"2026-04-13 10:00:00",3156,3803,3707,3801,0
"2026-04-13 11:00:00",3223,3946,3848,3946,0
"2026-04-13 12:00:00",2938,3588,3506,3598,0
"2026-04-13 13:00:00",5776,6882,6737,6930,0
"2026-04-13 14:00:00",4746,5618,5487,5715,0
"2026-04-13 15:00:00",4234,5643,5515,5573,0
"2026-04-13 16:00:00",3327,4301,4163,4446,0
"2026-04-13 17:00:00",1321,1585,1538,1628,0
"2026-04-13 18:00:00",171,215,207,214,0
"2026-04-13 19:00:00",0,0,0,0,0
"2026-04-13 20:00:00",0,0,0,0,0
"2026-04-13 21:00:00",0,0,0,0,0
"2026-04-13 22:00:00",0,0,0,0,0
"2026-04-13 23:00:00",0,0,0,0,0
"2026-04-14 00:00:00",0,0,0,0,0
"2026-04-14 01:00:00",0,0,0,0,0
"2026-04-14 02:00:00",0,0,0,0,0
"2026-04-14 03:00:00",0,0,0,0,0
"2026-04-14 04:00:00",0,0,0,0,0
"2026-04-14 05:00:00",0,0,0,0,0
"2026-04-14 06:00:00",245,314,300,302,0
"2026-04-14 07:00:00",2055,2558,2480,2407,0
"2026-04-14 08:00:00",3818,4604,4470,4440,0
"2026-04-14 09:00:00",4588,5489,5279,5377,0
"2026-04-14 10:00:00",5312,7447,7251,6912,0
"2026-04-14 11:00:00",4554,6068,5898,5995,0
"2026-04-14 12:00:00",5569,6519,6289,6549,0
"2026-04-14 13:00:00",2860,3386,3268,3414,0
"2026-04-14 14:00:00",2839,3375,3251,3398,0
"2026-04-14 15:00:00",1454,1721,1662,1743,0
"2026-04-14 16:00:00",576,719,706,716,0
"2026-04-14 17:00:00",843,1065,1041,1064,0
"2026-04-14 18:00:00",119,160,171,154,0
"2026-04-14 19:00:00",0,0,0,0,0
"2026-04-14 20:00:00",0,0,0,0,0
"2026-04-14 21:00:00",0,0,0,0,0
"2026-04-14 22:00:00",0,0,0,0,0
"2026-04-14 23:00:00",0,0,0,0,0
"2026-04-15 00:00:00",0,0,0,0,0
"2026-04-15 01:00:00",0,0,0,0,0
"2026-04-15 02:00:00",0,0,0,0,0
"2026-04-15 03:00:00",0,0,0,0,0
"2026-04-15 04:00:00",0,0,0,0,0
"2026-04-15 05:00:00",0,0,0,0,0
"2026-04-15 06:00:00",193,249,301,244,0
"2026-04-15 07:00:00",1187,1493,1454,1470,0
"2026-04-15 08:00:00",2505,3076,3010,3053,0
"2026-04-15 09:00:00",3749,4530,4414,4485,0
"2026-04-15 10:00:00",5951,7149,6988,7125,0
"2026-04-15 11:00:00",8892,10032,9814,10139,0
"2026-04-15 12:00:00",6589,7737,7597,7799,0
"2026-04-15 13:00:00",6940,8173,8002,8273,0
"2026-04-15 14:00:00",7272,8295,8052,8481,0
"2026-04-15 15:00:00",8793,9923,10096,10385,0
"2026-04-15 16:00:00",3540,4170,4050,4326,0
"2026-04-15 17:00:00",1709,2037,1961,2137,0
"2026-04-15 18:00:00",135,180,182,182,0
"2026-04-15 19:00:00",0,0,0,0,0
"2026-04-15 20:00:00",0,0,0,0,0
"2026-04-15 21:00:00",0,0,0,0,0
"2026-04-15 22:00:00",0,0,0,0,0
"2026-04-15 23:00:00",0,0,0,0,0
"2026-04-16 00:00:00",0,0,0,0,0
"2026-04-16 01:00:00",0,0,0,0,0
"2026-04-16 02:00:00",0,0,0,0,0
"2026-04-16 03:00:00",0,0,0,0,0
"2026-04-16 04:00:00",0,0,0,0,0
"2026-04-16 05:00:00",0,0,0,0,0
"2026-04-16 06:00:00",191,285,271,262,0
"2026-04-16 07:00:00",2236,2890,2922,2633,0
"2026-04-16 08:00:00",4489,5396,5341,5146,0
"2026-04-16 09:00:00",8108,9671,9456,9344,0
"2026-04-16 10:00:00",9727,11333,11245,11245,0
"2026-04-16 11:00:00",10755,12271,12157,12413,0
"2026-04-16 12:00:00",11204,12709,12629,12995,0
"2026-04-16 13:00:00",10240,11522,11491,11943,0
"2026-04-16 14:00:00",10111,11534,11438,12000,0
"2026-04-16 15:00:00",7852,8809,8803,9342,0
"2026-04-16 16:00:00",5433,6274,6187,6760,0
"2026-04-16 17:00:00",1628,1952,1878,2194,0
"2026-04-16 18:00:00",270,359,352,463,0
"2026-04-16 19:00:00",0,0,0,0,0
"2026-04-16 20:00:00",0,0,0,0,0
"2026-04-16 21:00:00",0,0,0,0,0
"2026-04-16 22:00:00",0,0,0,0,0
"2026-04-16 23:00:00",0,0,0,0,0
