"DateTime","Inverter power for Inverter 1 (7E159B0C)","Inverter power for Inverter 2 (7E159B09)","Inverter power for Inverter 3 (7E159B0B)","Inverter power for Inverter 4 (7E159B18)","Inverter power for Inverter 5 (7B109052)"
"2026-04-19 14:00:00",8318,10365,10364,10881,0
"2026-04-19 15:00:00",7351,8422,8375,8937,0
"2026-04-19 16:00:00",5432,6299,6180,6814,0
"2026-04-19 17:00:00",1596,1927,1875,2083,0
"2026-04-19 18:00:00",276,370,361,386,0
"2026-04-19 19:00:00",0,0,0,0,0
"2026-04-19 20:00:00",0,0,0,0,0
"2026-04-19 21:00:00",0,0,0,0,0
"2026-04-19 22:00:00",0,0,0,0,0
"2026-04-19 23:00:00",0,0,0,0,0
"2026-04-20 00:00:00",0,0,0,0,0
"2026-04-20 01:00:00",0,0,0,0,0
"2026-04-20 02:00:00",0,0,0,0,0
"2026-04-20 03:00:00",0,0,0,0,0
"2026-04-20 04:00:00",0,0,0,0,0
"2026-04-20 05:00:00",0,0,0,0,0
"2026-04-20 06:00:00",243,314,309,289,0
"2026-04-20 07:00:00",1455,1804,1747,1761,0
"2026-04-20 08:00:00",4067,4947,4793,4829,0
"2026-04-20 09:00:00",4786,5736,5545,5654,0
"2026-04-20 10:00:00",4634,5473,5327,5468,0
"2026-04-20 11:00:00",10455,11552,11482,11577,0
"2026-04-20 12:00:00",9578,10720,10711,10855,0
"2026-04-20 13:00:00",9034,10449,10263,10699,0
"2026-04-20 14:00:00",9685,10052,10740,11173,0
"2026-04-20 15:00:00",7474,8457,8338,8761,0
"2026-04-20 16:00:00",4539,5295,5128,5572,0
"2026-04-20 17:00:00",2854,3260,3165,3632,0
"2026-04-20 18:00:00",190,247,240,277,0
"2026-04-20 19:00:00",0,0,0,0,0
"2026-04-20 20:00:00",0,0,0,0,0
"2026-04-20 21:00:00",0,0,0,0,0
"2026-04-20 22:00:00",0,0,0,0,0
"2026-04-20 23:00:00",0,0,0,0,0
"2026-04-21 00:00:00",0,0,0,0,0
"2026-04-21 01:00:00",0,0,0,0,0
"2026-04-21 02:00:00",0,0,0,0,0
"2026-04-21 03:00:00",0,0,0,0,0
"2026-04-21 04:00:00",0,0,0,0,0
"2026-04-21 05:00:00",0,0,0,0,0
"2026-04-21 06:00:00",188,256,259,246,0
"2026-04-21 07:00:00",2625,3358,3217,2973,0
"2026-04-21 08:00:00",5591,6924,6697,6495,0
"2026-04-21 09:00:00",8754,10690,10282,10610,0
"2026-04-21 10:00:00",10111,11935,11407,11763,0
"2026-04-21 11:00:00",5132,6398,6286,6368,0
"2026-04-21 12:00:00",4552,5141,4905,5166,0
"2026-04-21 13:00:00",2331,2744,2646,2757,0
"2026-04-21 14:00:00",3716,4365,4233,4534,0
"2026-04-21 15:00:00",4679,5428,5263,5575,0
"2026-04-21 16:00:00",3456,4112,3984,4267,0
"2026-04-21 17:00:00",670,742,780,845,0
"2026-04-21 18:00:00",168,215,215,233,0
"2026-04-21 19:00:00",0,0,0,0,0
"2026-04-21 20:00:00",0,0,0,0,0
"2026-04-21 21:00:00",0,0,0,0,0
"2026-04-21 22:00:00",0,0,0,0,0
"2026-04-21 23:00:00",0,0,0,0,0
"2026-04-22 00:00:00",0,0,0,0,0
"2026-04-22 01:00:00",0,0,0,0,0
"2026-04-22 02:00:00",0,0,0,0,0
"2026-04-22 03:00:00",0,0,0,0,0
"2026-04-22 04:00:00",0,0,0,0,0
"2026-04-22 05:00:00",0,0,0,0,0
"2026-04-22 06:00:00",98,165,167,156,0
"2026-04-22 07:00:00",2736,3486,3372,3074,0
"2026-04-22 08:00:00",5764,6496,6813,6615,0
"2026-04-22 09:00:00",7186,8991,8857,8466,0
"2026-04-22 10:00:00",8924,10700,10502,10538,0
"2026-04-22 11:00:00",10609,12012,11734,12485,0
"2026-04-22 12:00:00",11500,13113,13011,13396,0
"2026-04-22 13:00:00",11008,12568,12517,12975,0
"2026-04-22 14:00:00",9859,11304,11187,11711,0
"2026-04-22 15:00:00",8074,9280,9197,9791,0
"2026-04-22 16:00:00",5678,6572,6490,7142,0
"2026-04-22 17:00:00",2559,2953,2895,3443,0
"2026-04-22 18:00:00",271,333,323,438,0
"2026-04-22 19:00:00",0,0,0,0,0
"2026-04-22 20:00:00",0,0,0,0,0
"2026-04-22 21:00:00",0,0,0,0,0
"2026-04-22 22:00:00",0,0,0,0,0
"2026-04-22 23:00:00",0,0,0,0,0
"2026-04-23 00:00:00",0,0,0,0,0
"2026-04-23 01:00:00",0,0,0,0,0
"2026-04-23 02:00:00",0,0,0,0,0
"2026-04-23 03:00:00",0,0,0,0,0
"2026-04-23 04:00:00",0,0,0,0,0
"2026-04-23 05:00:00",0,0,0,0,0
"2026-04-23 06:00:00",272,348,331,346,0
"2026-04-23 07:00:00",1659,2159,2085,2009,0
"2026-04-23 08:00:00",3879,4889,4734,4591,0
"2026-04-23 09:00:00",7035,8574,8382,8263,0
"2026-04-23 10:00:00",6602,7844,7694,7787,0
"2026-04-23 11:00:00",11524,13511,13228,13806,0
"2026-04-23 12:00:00",10740,11922,11686,12706,0
"2026-04-23 13:00:00",10763,12206,12206,12550,0
"2026-04-23 14:00:00",10247,11892,11802,12365,0
"2026-04-23 15:00:00",8413,9816,8774,10348,0
"2026-04-23 16:00:00",5626,6642,6498,7200,0
"2026-04-23 17:00:00",2610,3107,3003,3628,0
"2026-04-23 18:00:00",311,401,390,555,0
"2026-04-23 19:00:00",0,0,0,0,0
"2026-04-23 20:00:00",0,0,0,0,0
"2026-04-23 21:00:00",0,0,0,0,0
"2026-04-23 22:00:00",0,0,0,0,0
"2026-04-23 23:00:00",0,0,0,0,0
