"Date & Time","Usage [kW]","Generation [kW]","Other [kW]","AC chiller [kW]","AC air handler [kW]","Ceiling fans [kW]","PV [kW]","Light controller [kW]","Lights power [kW]"
2026-06-29 22:16:00,0.000000000,0.000000000,0.000000000,3.433582222,0.490737778,0.553864444,-4.797638889,0.010744444,0.081132222
2026-06-29 22:01:00,0.000000000,0.000000000,0.000000000,3.562328889,0.495550000,0.553297778,-4.104721111,0.010904444,0.376607778
2026-06-29 21:46:00,0.000000000,0.000000000,0.000000000,3.724625556,0.488226667,0.553536667,-5.395428889,0.010821111,0.376616667
2026-06-29 21:31:00,0.000000000,0.000000000,0.000000000,3.871908889,0.509920000,0.552395556,-5.552080000,0.011392222,0.376616667
2026-06-29 21:16:00,0.000000000,0.000000000,0.000000000,4.028452222,0.505642222,0.554518889,-5.898511111,0.011367778,0.376537778
2026-06-29 21:01:00,0.000000000,0.000000000,0.000000000,3.961328889,0.510946667,0.555597778,-5.622768889,0.011384444,0.376523333
2026-06-29 20:46:00,0.000000000,0.000000000,0.000000000,2.275267778,0.176402222,0.488575556,-5.889454444,0.011403333,0.376294444
2026-06-29 20:31:00,0.000000000,0.000000000,0.000000000,0.002155556,0.011712222,0.301860000,-6.004458889,0.011394444,0.376188889
2026-06-29 20:16:00,0.000000000,0.000000000,0.000000000,0.002145556,0.011681111,0.301333333,-6.002130000,0.011403333,0.376248889
2026-06-29 20:01:00,0.000000000,0.000000000,0.000000000,0.002167778,0.011651111,0.301520000,-6.622077778,0.011372222,0.376282222
2026-06-29 19:46:00,0.000000000,0.000000000,0.000000000,0.002191111,0.011695556,0.302081111,-6.478644444,0.011355556,0.376380000
2026-06-29 19:31:00,0.000000000,0.000000000,0.000000000,0.002161111,0.011772222,0.301866667,-5.660998889,0.011335556,0.376675556
2026-06-29 19:16:00,0.000000000,0.000000000,0.000000000,0.002451111,0.011744444,0.300366667,-4.512972222,0.010688889,0.316045556
2026-06-29 19:01:00,0.000000000,0.000000000,0.000000000,0.002257778,0.011938889,0.299193333,-3.650641111,0.011130000,0.009377778
2026-06-29 18:46:00,0.000000000,0.000000000,0.000000000,0.002380000,0.011888889,0.298681111,-3.677290000,0.010793333,0.009364444
2026-06-29 18:31:00,0.000000000,0.000000000,0.000000000,0.002314444,0.011783333,0.300445556,-5.790848889,0.011248889,0.062046667
2026-06-29 18:16:00,0.000000000,0.000000000,0.000000000,0.002495556,0.011395556,0.300444444,-5.733826667,0.010667778,0.376650000
2026-06-29 18:01:00,0.000000000,0.000000000,0.000000000,0.002142222,0.011546667,0.298868889,-3.755298889,0.011177778,0.376860000
2026-06-29 17:46:00,0.000000000,0.000000000,0.000000000,0.846151111,0.210054444,0.300896667,-5.541018889,0.011394444,0.376954444
2026-06-29 17:31:00,0.000000000,0.000000000,0.000000000,2.433320000,0.494505556,0.299211111,-4.568521111,0.011591111,0.377157778
2026-06-29 17:16:00,0.000000000,0.000000000,0.000000000,2.350654444,0.499832222,0.298974444,-4.507244444,0.011567778,0.377386667
2026-06-29 17:01:00,0.000000000,0.000000000,0.000000000,2.267930000,0.499564444,0.300327778,-5.392608889,0.011575556,0.205194444
2026-06-29 16:46:00,0.000000000,0.000000000,0.000000000,2.278753333,0.510338889,0.299084444,-3.929890000,0.011560000,0.149645556
2026-06-29 16:31:00,0.000000000,0.000000000,0.000000000,2.285650000,0.505043333,0.299806667,-3.672265556,0.011504444,0.377060000
2026-06-29 16:16:00,0.000000000,0.000000000,0.000000000,2.270600000,0.498167778,0.300915556,-4.773498889,0.011553333,0.377050000
2026-06-29 16:01:00,0.000000000,0.000000000,0.000000000,2.240848889,0.502477778,0.298570000,-2.377123333,0.011474444,0.377215556
2026-06-29 15:46:00,0.000000000,0.000000000,0.000000000,2.267583333,0.501977778,0.299422222,-3.166793333,0.011422222,0.377168889
2026-06-29 15:31:00,0.000000000,0.000000000,0.000000000,2.268224444,0.500752222,0.300014444,-3.484963333,0.011421111,0.377218889
2026-06-29 15:16:00,0.000000000,0.000000000,0.000000000,2.153098889,0.497382222,0.300121111,-3.087158889,0.011390000,0.377372222
2026-06-29 15:01:00,0.000000000,0.000000000,0.000000000,2.100347778,0.500262222,0.299821111,-2.909651111,0.011418889,0.377667778
2026-06-29 14:46:00,0.000000000,0.000000000,0.000000000,2.107163333,0.501878889,0.299398889,-1.864124444,0.011483333,0.234416667
2026-06-29 14:31:00,0.000000000,0.000000000,0.000000000,2.140750000,0.508961111,0.300722222,-2.893788889,0.011531111,0.009367778
2026-06-29 14:16:00,0.000000000,0.000000000,0.000000000,2.190313333,0.510546667,0.299723333,-1.669970000,0.011421111,0.009375556
2026-06-29 14:01:00,0.000000000,0.000000000,0.000000000,2.191557778,0.515007778,0.296398889,-1.477757778,0.011821111,0.009371111
2026-06-29 13:46:00,0.000000000,0.000000000,0.000000000,1.268984444,0.121774444,0.234140000,-0.826443333,0.011804444,0.021786667
2026-06-29 13:31:00,0.000000000,0.000000000,0.000000000,0.001874444,0.011993333,0.156614444,-0.346840000,0.026133333,0.009403333
2026-06-29 13:16:00,0.000000000,0.000000000,0.000000000,0.001852222,0.011931111,0.155821111,-0.172944444,0.039100000,0.009401111
2026-06-29 13:01:00,0.000000000,0.000000000,0.000000000,0.001847778,0.011920000,0.155386667,-0.056421111,0.040680000,0.009400000
2026-06-29 12:46:00,0.000000000,0.000000000,0.000000000,0.001853333,0.011987778,0.156376667,-0.001055556,0.041358889,0.009407778
2026-06-29 12:31:00,0.000000000,0.000000000,0.000000000,0.001853333,0.012006667,0.157451111,0.000533333,0.061503333,0.009410000
2026-06-29 12:16:00,0.000000000,0.000000000,0.000000000,0.001858889,0.011961111,0.157041111,0.000527778,0.075741111,0.009402222
2026-06-29 12:01:00,0.000000000,0.000000000,0.000000000,0.001852222,0.011922222,0.156474444,0.000527778,0.075564444,0.009398889
2026-06-29 11:46:00,0.000000000,0.000000000,0.000000000,0.001852222,0.011961111,0.156822222,0.000533333,0.075704444,0.009400000
2026-06-29 11:31:00,0.000000000,0.000000000,0.000000000,0.001862222,0.012001111,0.157438889,0.000534444,0.075815556,0.009404444
2026-06-29 11:16:00,0.000000000,0.000000000,0.000000000,0.001865556,0.012012222,0.157678889,0.000535556,0.075798889,0.009406667
2026-06-29 11:01:00,0.000000000,0.000000000,0.000000000,0.001883333,0.012020000,0.157975556,0.000535556,0.075768889,0.009410000
2026-06-29 10:46:00,0.000000000,0.000000000,0.000000000,0.001878889,0.012031111,0.157924444,0.000533333,0.075780000,0.009410000
2026-06-29 10:31:00,0.000000000,0.000000000,0.000000000,0.001880000,0.012030000,0.158077778,0.000534444,0.075777778,0.009411111
2026-06-29 10:16:00,0.000000000,0.000000000,0.000000000,0.001875556,0.012035556,0.158085556,0.000535556,0.075815556,0.009410000
2026-06-29 10:01:00,0.000000000,0.000000000,0.000000000,0.001880000,0.012030000,0.158122222,0.000534444,0.075835556,0.009411111
2026-06-29 09:46:00,0.000000000,0.000000000,0.000000000,0.001880000,0.012025556,0.157978889,0.000534444,0.075804444,0.009410000
2026-06-29 09:31:00,0.000000000,0.000000000,0.000000000,0.001855556,0.011952222,0.156665556,0.000532222,0.075641111,0.009397778
2026-06-29 09:16:00,0.000000000,0.000000000,0.000000000,0.001878889,0.012033333,0.158098889,0.000535556,0.075798889,0.009412222
2026-06-29 09:01:00,0.000000000,0.000000000,0.000000000,0.001867778,0.012016667,0.157922222,0.000534444,0.076002222,0.009410000
2026-06-29 08:46:00,0.000000000,0.000000000,0.000000000,0.001866667,0.011998889,0.157517778,0.000532222,0.075793333,0.009406667
2026-06-29 08:31:00,0.000000000,0.000000000,0.000000000,0.001861111,0.011998889,0.157467778,0.000532222,0.075798889,0.009405556
2026-06-29 08:16:00,0.000000000,0.000000000,0.000000000,0.001862222,0.011985556,0.157483333,0.000534444,0.075865556,0.009405556
2026-06-29 08:01:00,0.000000000,0.000000000,0.000000000,0.001862222,0.011988889,0.157496667,0.000535556,0.075735556,0.009406667
2026-06-29 07:46:00,0.000000000,0.000000000,0.000000000,0.001855556,0.011981111,0.157113333,0.000536667,0.075898889,0.009402222
2026-06-29 07:31:00,0.000000000,0.000000000,0.000000000,0.001851111,0.012004444,0.157365556,0.000536667,0.075781111,0.009404444
2026-06-29 07:16:00,0.000000000,0.000000000,0.000000000,0.001848889,0.011990000,0.157408889,0.000533333,0.075788889,0.009406667
2026-06-29 07:01:00,0.000000000,0.000000000,0.000000000,0.001842222,0.011988889,0.157184444,0.000534444,0.075572222,0.009403333
2026-06-29 06:46:00,0.000000000,0.000000000,0.000000000,0.001831111,0.011974444,0.156885556,0.000534444,0.075546667,0.009400000
2026-06-29 06:31:00,0.000000000,0.000000000,0.000000000,0.001846667,0.012031111,0.158021111,0.000536667,0.075755556,0.009410000
2026-06-29 06:16:00,0.000000000,0.000000000,0.000000000,0.001842222,0.012034444,0.158088889,0.000537778,0.075546667,0.009408889
2026-06-29 06:01:00,0.000000000,0.000000000,0.000000000,0.001828889,0.012022222,0.157681111,0.000542222,0.075532222,0.009407778
2026-06-29 05:46:00,0.000000000,0.000000000,0.000000000,0.001827778,0.012007778,0.157563333,0.000540000,0.075725556,0.009407778
2026-06-29 05:31:00,0.000000000,0.000000000,0.000000000,0.001827778,0.011958889,0.157017778,0.000538889,0.075313333,0.009405556
2026-06-29 05:16:00,0.000000000,0.000000000,0.000000000,0.001838889,0.012008889,0.157641111,0.000541111,0.075324444,0.009408889
2026-06-29 05:01:00,0.000000000,0.000000000,0.000000000,0.001846667,0.012026667,0.158134444,0.000544444,0.075672222,0.009414444
2026-06-29 04:46:00,0.000000000,0.000000000,0.000000000,0.001834444,0.011994444,0.157630000,0.000544444,0.075415556,0.009413333
2026-06-29 04:31:00,0.000000000,0.000000000,0.000000000,0.001825556,0.011963333,0.156815556,0.000543333,0.075335556,0.009407778
2026-06-29 04:16:00,0.000000000,0.000000000,0.000000000,0.001832222,0.011938889,0.156782222,0.000546667,0.075234444,0.009408889
2026-06-29 04:01:00,0.000000000,0.000000000,0.000000000,0.001841111,0.011910000,0.156508889,0.000544444,0.075382222,0.009405556
2026-06-29 03:46:00,0.000000000,0.000000000,0.000000000,0.001846667,0.011956667,0.157188889,0.000551111,0.075394444,0.009412222
2026-06-29 03:31:00,0.000000000,0.000000000,0.000000000,0.001928889,0.012007778,0.158115556,0.000512222,0.075423333,0.009422222
2026-06-29 03:16:00,0.000000000,0.000000000,0.000000000,0.001953333,0.011984444,0.157868889,0.000492222,0.075435556,0.009421111
2026-06-29 03:01:00,0.000000000,0.000000000,0.000000000,0.001952222,0.011972222,0.157625556,0.000493333,0.075984444,0.009416667
2026-06-29 02:46:00,0.000000000,0.000000000,0.000000000,0.001946667,0.011948889,0.157463333,0.000488889,0.075727778,0.009416667
2026-06-29 02:31:00,0.000000000,0.000000000,0.000000000,0.001946667,0.011948889,0.157433333,0.000488889,0.076263333,0.009416667
2026-06-29 02:16:00,0.000000000,0.000000000,0.000000000,0.001938889,0.011940000,0.157145556,0.000483333,0.077513333,0.009412222
2026-06-29 02:01:00,0.000000000,0.000000000,0.000000000,0.001972222,0.011988889,0.157525556,0.003301111,0.048824444,0.009417778
2026-06-29 01:46:00,0.000000000,0.000000000,0.000000000,0.001978889,0.011966667,0.157182222,-0.040481111,0.040100000,0.009417778
2026-06-29 01:31:00,0.000000000,0.000000000,0.000000000,0.001981111,0.011950000,0.156940000,-0.196965556,0.039228889,0.009415556
2026-06-29 01:16:00,0.000000000,0.000000000,0.000000000,0.001984444,0.011938889,0.156872222,-0.380456667,0.030276667,0.009411111
2026-06-29 01:01:00,0.000000000,0.000000000,0.000000000,0.002003333,0.012013333,0.157905556,-0.777068889,0.026688889,0.009415556
2026-06-29 00:46:00,0.000000000,0.000000000,0.000000000,0.002000000,0.012001111,0.157664444,-0.921398889,0.020882222,0.009410000
2026-06-29 00:31:00,0.000000000,0.000000000,0.000000000,0.002018889,0.011943333,0.157272222,-1.308790000,0.018503333,0.009402222
2026-06-29 00:16:00,0.000000000,0.000000000,0.000000000,0.002023333,0.011950000,0.157427778,-1.539496667,0.016225556,0.009401111
2026-06-29 00:01:00,0.000000000,0.000000000,0.000000000,0.002014444,0.011928889,0.157177778,-1.767787778,0.013002222,0.009393333
2026-06-28 23:46:00,0.000000000,0.000000000,0.000000000,0.002061111,0.011912222,0.157684444,-2.478426667,0.011268889,0.009390000
2026-06-28 23:31:00,0.000000000,0.000000000,0.000000000,0.002050000,0.011912222,0.157837778,-2.999156667,0.011263333,0.009392222
2026-06-28 23:16:00,0.000000000,0.000000000,0.000000000,0.002055556,0.011880000,0.157672222,-3.189790000,0.011183333,0.009390000
2026-06-28 23:01:00,0.000000000,0.000000000,0.000000000,0.002100000,0.011754444,0.156280000,-3.549323333,0.011066667,0.009365556
2026-06-28 22:46:00,0.000000000,0.000000000,0.000000000,0.002142222,0.011728889,0.156252222,-3.717510000,0.010917778,0.009357778
2026-06-28 22:31:00,0.000000000,0.000000000,0.000000000,0.002241111,0.011715556,0.156891111,-4.364211111,0.010722222,0.009358889
2026-06-28 22:16:00,0.000000000,0.000000000,0.000000000,0.002338889,0.011737778,0.156943333,-3.879158889,0.010586667,0.009364444
2026-06-28 22:01:00,0.000000000,0.000000000,0.000000000,0.002516667,0.011660000,0.156375556,-4.454147778,0.010695556,0.009343333
2026-06-28 21:46:00,0.000000000,0.000000000,0.000000000,0.002544444,0.011822222,0.280722222,-5.205654444,0.010672222,0.123262222
2026-06-28 21:31:00,0.000000000,0.000000000,0.000000000,0.002127778,0.011937778,0.555294444,-4.876286667,0.011208889,0.376504444
2026-06-28 21:16:00,0.000000000,0.000000000,0.000000000,0.002115556,0.011967778,0.555866667,-4.922527778,0.011192222,0.376506667
2026-06-28 21:01:00,0.000000000,0.000000000,0.000000000,0.002104444,0.011945556,0.555522222,-5.248633333,0.011200000,0.376562222
2026-06-28 20:46:00,0.000000000,0.000000000,0.000000000,0.002085556,0.012006667,0.556910000,-4.782110000,0.011166667,0.376580000
2026-06-28 20:31:00,0.000000000,0.000000000,0.000000000,0.002112222,0.011938889,0.555976667,-5.592107778,0.011254444,0.376685556
2026-06-28 20:16:00,0.000000000,0.000000000,0.000000000,0.002158889,0.011954444,0.558204444,-6.344602222,0.011226667,0.376701111
2026-06-28 20:01:00,0.000000000,0.000000000,0.000000000,1.038794444,0.228972222,0.555148889,-5.413125556,0.011284444,0.376852222
2026-06-28 19:46:00,0.000000000,0.000000000,0.000000000,2.846234444,0.507750000,0.554270000,-5.891664444,0.011337778,0.376847778
2026-06-28 19:31:00,0.000000000,0.000000000,0.000000000,2.709737778,0.506672222,0.554574444,-5.693060000,0.011364444,0.376926667
2026-06-28 19:16:00,0.000000000,0.000000000,0.000000000,2.648762222,0.497757778,0.554774444,-5.493801111,0.010992222,0.377100000
2026-06-28 19:01:00,0.000000000,0.000000000,0.000000000,2.629475556,0.501506667,0.552703333,-5.986383333,0.010834444,0.376297778
2026-06-28 18:46:00,0.000000000,0.000000000,0.000000000,2.638527778,0.495268889,0.555547778,-6.061403333,0.010801111,0.032760000
2026-06-28 18:31:00,0.000000000,0.000000000,0.000000000,2.667746667,0.488198889,0.555000000,-6.034843333,0.010765556,0.009328889
2026-06-28 18:16:00,0.000000000,0.000000000,0.000000000,2.807116667,0.483457778,0.554577778,-5.990056667,0.010681111,0.366098889
2026-06-28 18:01:00,0.000000000,0.000000000,0.000000000,2.822627778,0.495671111,0.554371111,-5.926484444,0.011242222,0.376856667
2026-06-28 17:46:00,0.000000000,0.000000000,0.000000000,2.816816667,0.504493333,0.555971111,-5.947546667,0.011486667,0.376804444
2026-06-28 17:31:00,0.000000000,0.000000000,0.000000000,2.816174444,0.511444444,0.554761111,-5.665191111,0.011482222,0.376802222
2026-06-28 17:16:00,0.000000000,0.000000000,0.000000000,2.799044444,0.514494444,0.555144444,-5.437805556,0.011423333,0.376904444
2026-06-28 17:01:00,0.000000000,0.000000000,0.000000000,2.815473333,0.514832222,0.555570000,-5.291026667,0.011400000,0.377133333
2026-06-28 16:46:00,0.000000000,0.000000000,0.000000000,2.844208889,0.518422222,0.554377778,-5.020476667,0.011458889,0.216766667
2026-06-28 16:31:00,0.000000000,0.000000000,0.000000000,3.011110000,0.514060000,0.553344444,-3.962208889,0.011453333,0.176235556
2026-06-28 16:16:00,0.000000000,0.000000000,0.000000000,3.289663333,0.504031111,0.554584444,-4.505257778,0.011455556,0.376784444
2026-06-28 16:01:00,0.000000000,0.000000000,0.000000000,1.636018889,0.129511111,0.556922222,-4.334667778,0.011310000,0.376686667
2026-06-28 15:46:00,0.000000000,0.000000000,0.000000000,0.002002222,0.012045556,0.558718889,-3.695067778,0.011151111,0.376555556
2026-06-28 15:31:00,0.000000000,0.000000000,0.000000000,0.002015556,0.012053333,0.559926667,-3.641123333,0.011142222,0.376570000
2026-06-28 15:16:00,0.000000000,0.000000000,0.000000000,0.002022222,0.012063333,0.561971111,-3.588246667,0.011130000,0.377026667
2026-06-28 15:01:00,0.000000000,0.000000000,0.000000000,0.002007778,0.012250000,0.503950000,-2.700025556,0.011051111,0.377682222
2026-06-28 14:46:00,0.000000000,0.000000000,0.000000000,0.002050000,0.012180000,0.182864444,-2.059654444,0.011097778,0.171340000
2026-06-28 14:31:00,0.000000000,0.000000000,0.000000000,0.002064444,0.012317778,0.015238889,-1.784051111,0.010966667,0.009406667
2026-06-28 14:16:00,0.000000000,0.000000000,0.000000000,0.002040000,0.012295556,0.015196667,-1.307938889,0.017676667,0.009404444
2026-06-28 14:01:00,0.000000000,0.000000000,0.000000000,0.001861111,0.012247778,0.014905556,-0.510605556,0.023783333,0.009407778
2026-06-28 13:46:00,0.000000000,0.000000000,0.000000000,0.001828889,0.012231111,0.014842222,-0.476261111,0.025592222,0.009407778
2026-06-28 13:31:00,0.000000000,0.000000000,0.000000000,0.001835556,0.012244444,0.014898889,-0.280755556,0.039080000,0.009415556
2026-06-28 13:16:00,0.000000000,0.000000000,0.000000000,0.001831111,0.012263333,0.014907778,-0.053661111,0.040553333,0.009424444
2026-06-28 13:01:00,0.000000000,0.000000000,0.000000000,0.001847778,0.012293333,0.014958889,-0.008425556,0.040591111,0.009433333
2026-06-28 12:46:00,0.000000000,0.000000000,0.000000000,0.001798889,0.011934444,0.309364444,0.000884444,0.054268889,0.178375556
2026-06-28 12:31:00,0.000000000,0.000000000,0.000000000,0.001821111,0.011924444,0.250061111,0.000534444,0.066467778,0.009418889
2026-06-28 12:16:00,0.000000000,0.000000000,0.000000000,0.001808889,0.011862222,0.248925556,0.000533333,0.075302222,0.009407778
2026-06-28 12:01:00,0.000000000,0.000000000,0.000000000,0.001813333,0.011888889,0.249186667,0.000527778,0.075413333,0.009413333
2026-06-28 11:46:00,0.000000000,0.000000000,0.000000000,0.001821111,0.011911111,0.249577778,0.000531111,0.075475556,0.009413333
2026-06-28 11:31:00,0.000000000,0.000000000,0.000000000,0.001836667,0.011926667,0.250288889,0.000528889,0.075342222,0.009417778
2026-06-28 11:16:00,0.000000000,0.000000000,0.000000000,0.001846667,0.011926667,0.250623333,0.000522222,0.075531111,0.009414444
2026-06-28 11:01:00,0.000000000,0.000000000,0.000000000,0.001864444,0.011937778,0.251003333,0.000522222,0.075424444,0.009417778
2026-06-28 10:46:00,0.000000000,0.000000000,0.000000000,0.001857778,0.011964444,0.251186667,0.000525556,0.075581111,0.009420000
2026-06-28 10:31:00,0.000000000,0.000000000,0.000000000,0.001863333,0.011986667,0.251903333,0.000533333,0.075488889,0.009425556
2026-06-28 10:16:00,0.000000000,0.000000000,0.000000000,0.001857778,0.011968889,0.251606667,0.000530000,0.075442222,0.009425556
2026-06-28 10:01:00,0.000000000,0.000000000,0.000000000,0.001858889,0.011983333,0.251788889,0.000532222,0.075547778,0.009425556
2026-06-28 09:46:00,0.000000000,0.000000000,0.000000000,0.001853333,0.011970000,0.251490000,0.000531111,0.075343333,0.009425556
2026-06-28 09:31:00,0.000000000,0.000000000,0.000000000,0.001848889,0.011963333,0.251452222,0.000531111,0.075270000,0.009423333
2026-06-28 09:16:00,0.000000000,0.000000000,0.000000000,0.001850000,0.011962222,0.251525556,0.000528889,0.075275556,0.009425556
2026-06-28 09:01:00,0.000000000,0.000000000,0.000000000,0.001845556,0.011954444,0.251330000,0.000530000,0.075166667,0.009423333
2026-06-28 08:46:00,0.000000000,0.000000000,0.000000000,0.001851111,0.011967778,0.251304444,0.000535556,0.075093333,0.009424444
2026-06-28 08:31:00,0.000000000,0.000000000,0.000000000,0.001841111,0.011958889,0.251281111,0.000531111,0.075223333,0.009423333
2026-06-28 08:16:00,0.000000000,0.000000000,0.000000000,0.001842222,0.011944444,0.251013333,0.000528889,0.075144444,0.009423333
2026-06-28 08:01:00,0.000000000,0.000000000,0.000000000,0.001835556,0.011947778,0.251007778,0.000527778,0.074993333,0.009421111
2026-06-28 07:46:00,0.000000000,0.000000000,0.000000000,0.001824444,0.011927778,0.250407778,0.000528889,0.075043333,0.009416667
2026-06-28 07:31:00,0.000000000,0.000000000,0.000000000,0.001823333,0.011922222,0.250120000,0.000532222,0.074843333,0.009417778
2026-06-28 07:16:00,0.000000000,0.000000000,0.000000000,0.001831111,0.011915556,0.250147778,0.000532222,0.074802222,0.009415556
2026-06-28 07:01:00,0.000000000,0.000000000,0.000000000,0.001826667,0.011903333,0.249674444,0.000532222,0.074741111,0.009413333
2026-06-28 06:46:00,0.000000000,0.000000000,0.000000000,0.001821111,0.011885556,0.249341111,0.000532222,0.074715556,0.009411111
2026-06-28 06:31:00,0.000000000,0.000000000,0.000000000,0.001822222,0.011878889,0.249395556,0.000532222,0.074808889,0.009411111
2026-06-28 06:16:00,0.000000000,0.000000000,0.000000000,0.001843333,0.011971111,0.251763333,0.000530000,0.075046667,0.009426667
2026-06-28 06:01:00,0.000000000,0.000000000,0.000000000,0.001827778,0.011973333,0.251164444,0.000534444,0.075028889,0.009421111
2026-06-28 05:46:00,0.000000000,0.000000000,0.000000000,0.001822222,0.011994444,0.251835556,0.000528889,0.075152222,0.009423333
2026-06-28 05:31:00,0.000000000,0.000000000,0.000000000,0.001811111,0.011944444,0.250802222,0.000532222,0.074997778,0.009418889
2026-06-28 05:16:00,0.000000000,0.000000000,0.000000000,0.001806667,0.011917778,0.250225556,0.000537778,0.074693333,0.009417778
2026-06-28 05:01:00,0.000000000,0.000000000,0.000000000,0.001804444,0.011905556,0.250066667,0.000535556,0.074752222,0.009418889
2026-06-28 04:46:00,0.000000000,0.000000000,0.000000000,0.001812222,0.011895556,0.249775556,0.000528889,0.074871111,0.009414444
2026-06-28 04:31:00,0.000000000,0.000000000,0.000000000,0.001904444,0.011870000,0.248848889,0.000485556,0.075683333,0.009404444
2026-06-28 04:16:00,0.000000000,0.000000000,0.000000000,0.001900000,0.011854444,0.248352222,0.000482222,0.075431111,0.009403333
2026-06-28 04:01:00,0.000000000,0.000000000,0.000000000,0.001893333,0.011847778,0.248102222,0.000482222,0.075685556,0.009402222
2026-06-28 03:46:00,0.000000000,0.000000000,0.000000000,0.001901111,0.011827778,0.247792222,0.000481111,0.076176667,0.009401111
2026-06-28 03:31:00,0.000000000,0.000000000,0.000000000,0.001904444,0.011811111,0.247364444,0.000477778,0.076474444,0.009401111
2026-06-28 03:16:00,0.000000000,0.000000000,0.000000000,0.001894444,0.011864444,0.248695556,0.000482222,0.076331111,0.009411111
2026-06-28 03:01:00,0.000000000,0.000000000,0.000000000,0.001886667,0.011886667,0.248896667,0.000486667,0.076341111,0.009411111
2026-06-28 02:46:00,0.000000000,0.000000000,0.000000000,0.001891111,0.011882222,0.248464444,0.000484444,0.076467778,0.009406667
2026-06-28 02:31:00,0.000000000,0.000000000,0.000000000,0.001893333,0.011874444,0.248768889,0.000481111,0.077234444,0.009408889
2026-06-28 02:16:00,0.000000000,0.000000000,0.000000000,0.001893333,0.011884444,0.248793333,0.000484444,0.077228889,0.009407778
2026-06-28 02:01:00,0.000000000,0.000000000,0.000000000,0.001888889,0.011886667,0.248608889,0.000480000,0.070168889,0.009410000
2026-06-28 01:46:00,0.000000000,0.000000000,0.000000000,0.001907778,0.011904444,0.248628889,0.001718889,0.045686667,0.009417778
2026-06-28 01:31:00,0.000000000,0.000000000,0.000000000,0.001912222,0.011900000,0.248332222,-0.091177778,0.039675556,0.009417778
2026-06-28 01:16:00,0.000000000,0.000000000,0.000000000,0.001905556,0.011881111,0.247786667,-0.272818889,0.031151111,0.009413333
2026-06-28 01:01:00,0.000000000,0.000000000,0.000000000,0.001920000,0.011875556,0.247917778,-0.509376667,0.025024444,0.009412222
2026-06-28 00:46:00,0.000000000,0.000000000,0.000000000,0.001923333,0.011860000,0.247905556,-0.693272222,0.023654444,0.009408889
2026-06-28 00:31:00,0.000000000,0.000000000,0.000000000,0.001916667,0.011835556,0.247060000,-0.575031111,0.021680000,0.009406667
2026-06-28 00:16:00,0.000000000,0.000000000,0.000000000,0.001986667,0.011800000,0.248407778,-1.816020000,0.011156667,0.009402222
2026-06-28 00:01:00,0.000000000,0.000000000,0.000000000,0.001962222,0.011822222,0.247983333,-1.348080000,0.013864444,0.009402222
2026-06-27 23:46:00,0.000000000,0.000000000,0.000000000,0.002008889,0.011806667,0.248721111,-2.198573333,0.011203333,0.009400000
2026-06-27 23:31:00,0.000000000,0.000000000,0.000000000,0.002042222,0.011785556,0.249393333,-2.654738889,0.011232222,0.009395556
2026-06-27 23:16:00,0.000000000,0.000000000,0.000000000,0.002005556,0.011800000,0.248795556,-2.085274444,0.012422222,0.009402222
2026-06-27 23:01:00,0.000000000,0.000000000,0.000000000,0.002018889,0.011801111,0.249088889,-2.474505556,0.011204444,0.009397778
2026-06-27 22:46:00,0.000000000,0.000000000,0.000000000,0.002104444,0.011745556,0.250181111,-3.881080000,0.011233333,0.009390000
2026-06-27 22:31:00,0.000000000,0.000000000,0.000000000,0.002082222,0.011766667,0.249840000,-3.467071111,0.011246667,0.009392222
2026-06-27 22:16:00,0.000000000,0.000000000,0.000000000,0.002150000,0.011751111,0.251153333,-4.672117778,0.011265556,0.009387778
2026-06-27 22:01:00,0.000000000,0.000000000,0.000000000,0.002145556,0.011768889,0.251333333,-4.296426667,0.011263333,0.009393333
2026-06-27 21:46:00,0.000000000,0.000000000,0.000000000,0.002154444,0.011794444,0.251911111,-4.376100000,0.011252222,0.009393333
2026-06-27 21:31:00,0.000000000,0.000000000,0.000000000,0.002222222,0.011750000,0.252590000,-5.438020000,0.011237778,0.009385556
2026-06-27 21:16:00,0.000000000,0.000000000,0.000000000,0.002203333,0.011781111,0.252570000,-4.770123333,0.011191111,0.009392222
2026-06-27 21:01:00,0.000000000,0.000000000,0.000000000,0.002227778,0.011762222,0.252583333,-5.176162222,0.011216667,0.009387778
2026-06-27 20:46:00,0.000000000,0.000000000,0.000000000,0.002252222,0.011744444,0.253364444,-5.866500000,0.011253333,0.009382222
2026-06-27 20:31:00,0.000000000,0.000000000,0.000000000,0.002267778,0.011740000,0.253823333,-6.106463333,0.011271111,0.009380000
2026-06-27 20:16:00,0.000000000,0.000000000,0.000000000,0.002261111,0.011746667,0.253814444,-6.008894444,0.011270000,0.009381111
2026-06-27 20:01:00,0.000000000,0.000000000,0.000000000,0.002272222,0.011740000,0.253606667,-6.242754444,0.011268889,0.009376667
2026-06-27 19:46:00,0.000000000,0.000000000,0.000000000,0.002292222,0.011734444,0.254195556,-6.485632222,0.011243333,0.009377778
2026-06-27 19:31:00,0.000000000,0.000000000,0.000000000,0.002255556,0.011770000,0.253862222,-5.706641111,0.011263333,0.009383333
2026-06-27 19:16:00,0.000000000,0.000000000,0.000000000,0.002280000,0.011756667,0.254015556,-6.124114444,0.011251111,0.009378889
